Job Title,Job Qualifications,URL,Type,Work Hours,Kota,Georeferenced,Longitude,Latitude
"Vice President, Global Financial Crimes Specialist, Indonesia",,https://www.linkedin.com/jobs/search/?currentJobId=4020211538&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Warehouse Lead - Solo,,https://www.linkedin.com/jobs/search/?currentJobId=4018953909&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Consultant - SAP SD / BP,,https://www.linkedin.com/jobs/search/?currentJobId=3937775657&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Surabaya,POINT (112.740515 -7.244582),112.740515,-7.244582
"Market Research, SPX Express",,https://www.linkedin.com/jobs/search/?currentJobId=4019643608&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Lead Data Scientist / Analytics Manager,,https://www.linkedin.com/jobs/search/?currentJobId=3909546171&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Senior Manager of Product Management, 2 Hour Learning (Remote) - $200,000/year USD",,https://www.linkedin.com/jobs/search/?currentJobId=4017082430&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,Remote,Full-time,Denpasar,POINT (115.21671667855678 -8.671656304136919),115.21671667855678,-8.671656304136919
District Data Associate for TB ICF/ACF (East Java),,https://www.linkedin.com/jobs/search/?currentJobId=3964079763&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Jawa Timur,POINT (113.807338 -7.828644),113.807338,-7.828644
AI,,https://www.linkedin.com/jobs/search/?currentJobId=3736943377&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=200,On-site,Full-time,Surabaya,POINT (112.740515 -7.244582),112.740515,-7.244582
Machine Learning Engineer,"Natrual Language Processing, Machine Learning, Feature Extraction, Evaluate Model, Collaboration",https://www.linkedin.com/jobs/search/?currentJobId=3997376133&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist Lecturer - Bandung,"Data Science, Machine Learning, Python (Programming Language), and SQL",https://www.linkedin.com/jobs/search/?currentJobId=4016466287&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Bandung,POINT (107.608800 -6.899350),107.6088,-6.89935
Senior Data Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=4016494329&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,Hybrid,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3970152632&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Sr Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3834482838&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3821057556&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=4009761836&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,Remote,Contract,Indonesia,POINT (117.343188 -0.878596),117.343188,-0.878596
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3787773447&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3998275390&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer,"Analytics, Big Data, Data Analytics, Data Engineering, Data Warehousing, Java, Linux, MySQL, Python (Programming Language), SQL, and Snowflake",https://www.linkedin.com/jobs/search/?currentJobId=4008393311&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Crypto Data Scientist / Machine Learning Engineer (Indonesia-Remote),,https://www.linkedin.com/jobs/search/?currentJobId=3964155556&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Software Development Team Lead,"Business Solution, Team Leadership, and Web Development",https://www.linkedin.com/jobs/search/?currentJobId=3996161974&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Surabaya,POINT (112.740515 -7.244582),112.740515,-7.244582
Data Center Engineer (System Administrator),"Active Directory, Data Centers, High Availability (HA), Information Technology, Microsoft Exchange, Microsoft Products, Operating Systems, Red Hat Linux, Replication (Computing), SAP Products, and Server Management",https://www.linkedin.com/jobs/search/?currentJobId=4008370672&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Middle Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=4010239080&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=4006969081&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Scrum Master,"Agile Methodologies, Project Management, Retrospectives, Scrum, Software Development Life Cycle (SDLC), and Sprint Planning",https://www.linkedin.com/jobs/search/?currentJobId=4010051301&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Head of Product,"Communication, Product Design, Product Development, Product Management, Strategic Planning, Strategic Thinking, and Team Leadership",https://www.linkedin.com/jobs/search/?currentJobId=4017439714&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist - Risk Platform,,https://www.linkedin.com/jobs/search/?currentJobId=3767576333&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Security Engineer - Blue Team,"Burp Suite, Cybersecurity, Ethical Hacking, Firewalls, GPEN, Metasploit, OSCP, Python (Programming Language), Security Information and Event Management (SIEM), and Vulnerability Assessment",https://www.linkedin.com/jobs/search/?currentJobId=4004277562&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=225,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=4012934266&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Crypto Data Engineer (Jakarta - Remote),,https://www.linkedin.com/jobs/search/?currentJobId=3976883779&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Analyst (Pipeline),"Analytical Skills, Applied Mathematics, Data Analysis, Data Analytics, Mathematics Education, SQL, and Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4013933868&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=4000433002&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Principal Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3996465698&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Sr Data Scientist,,https://www.linkedin.com/jobs/search/?currentJobId=3779650849&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=250,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=4008264464&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=275,Remote,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer Academic Instructor,,https://www.linkedin.com/jobs/search/?currentJobId=3831153449&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=275,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Artificial Intelligence Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=3978987277&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=300,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer,"Apache Spark, Data Analysis, Data Analytics, Data Engineering, Data Marts, Data Science, Data Warehousing, Databases, Extract, Transform, Load (ETL), and OLAP Cubes",https://www.linkedin.com/jobs/search/?currentJobId=4017510683&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=300,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Lead Data Engineer,"Cloud Computing, Data Pipelines, Data Warehousing, English, Google Cloud Platform (GCP), Java, Presales, Python (Programming Language), SQL, and Technical Leadership",https://www.linkedin.com/jobs/search/?currentJobId=3994132976&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=300,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer,,https://www.linkedin.com/jobs/search/?currentJobId=4016445800&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=300,On-site,Contract,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Senior PostgreSQL Developer, Product Support Team (Bangkok based, relocation provided)",,https://www.linkedin.com/jobs/search/?currentJobId=3915447456&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Data Science Manager (Bangkok based, relocation provided)",,https://www.linkedin.com/jobs/search/?currentJobId=3999947973&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Manager, Fintech Data & Automation (Based in Bangkok, relocation provided)",,https://www.linkedin.com/jobs/search/?currentJobId=4004141903&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Analyst (Marketing Analytics),,https://www.linkedin.com/jobs/search/?currentJobId=3909114927&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Product Analyst - Platform,,https://www.linkedin.com/jobs/search/?currentJobId=3987458559&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Fraud Analytics - Business Intelligence & Planning, ShopeeFood",,https://www.linkedin.com/jobs/search/?currentJobId=3769712613&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Social Media Analyst,,https://www.linkedin.com/jobs/search/?currentJobId=4020979323&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,Hybrid,Full-time,Tangerang,POINT (106.65 -6.15),106.65,-6.15
Gojek - Senior Software Engineer - Data Science Platform,,https://www.linkedin.com/jobs/search/?currentJobId=3953973245&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Head of Actuarial Individual Pricing & Data Analytics (Great Eastern Life Indonesia),,https://www.linkedin.com/jobs/search/?currentJobId=4016497102&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Analytics,,https://www.linkedin.com/jobs/search/?currentJobId=4016370549&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Analyst (Consumer Lending - Risk),,https://www.linkedin.com/jobs/search/?currentJobId=3909115863&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=325,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
"Gojek - Senior Product Manager, Data Science Platform and Data Products",,https://www.linkedin.com/jobs/search/?currentJobId=3981224652&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=350,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Analytics Consultant (Senior - Manager - Senior Manager),,https://www.linkedin.com/jobs/search/?currentJobId=3967808110&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=350,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Engineer Academic Instructor,,https://www.linkedin.com/jobs/search/?currentJobId=3831147902&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=375,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Data Science Lead,,https://www.linkedin.com/jobs/search/?currentJobId=4002808833&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=375,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Machine Learning,,https://www.linkedin.com/jobs/search/?currentJobId=3779656542&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=375,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Senior Data Analyst in MarTech (Relocation to Tallinn),"A/B Testing, Business Insights, Data Analysis, Data Analytics, Hypothesis Testing, Marketing, Marketing Mix Modeling, SQL, and Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4016174570&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=400,On-site,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
Business Analytics Supervisor,,https://www.linkedin.com/jobs/search/?currentJobId=4011493158&distance=25&geoId=102478259&keywords=Data%20Scientist&origin=JOB_SEARCH_PAGE_KEYWORD_HISTORY&refresh=true&start=400,Hybrid,Full-time,Jakarta,POINT (106.84634081531794 -6.196639809431919),106.84634081531794,-6.196639809431919
